6,em_frente
6,em_curso
6,diretamente
6,desta_feita
6,definitivamente
6,basicamente
6,anteriormente
6,altamente
6,algo
6,absolutamente
6,a_bordo
5,todos_os_dias
5,todo
5,subitamente
5,raramente
5,profundamente
5,previamente
5,posteriormente
5,por_acaso
5,pela_manhã
5,necessariamente
5,mesmo_assim
5,meio
5,inevitavelmente
5,independentemente
5,hoje_em_dia
5,exactamente
5,essencialmente
5,entre_si
5,em_termos
5,em_parte
5,em_contrapartida
5,eis_que
5,depressa
5,dentro
5,curiosamente
5,cada_vez
5,até_mesmo
5,à_primeira_vista
5,apesar_disso
5,à_medida_que
5,abaixo
4,vice-versa
4,uma_vez_mais
4,tradicionalmente
4,tecnicamente
4,suficientemente
4,sucessivamente
4,somente
4,publicamente
4,paralelamente
4,ontem_de_manhã
4,menos_de
4,facilmente
4,exatamente
4,enfim
4,em_si
4,de_um_lado
4,desta_forma
4,de_resto
4,de_lei
4,decididamente
4,brevemente
4,atualmente
4,a_pé
3,vulgo
3,trás
3,todavia
3,socialmente
3,significativamente
3,sempre_que
3,seguramente
3,regularmente
3,potencialmente
3,possivelmente
3,por_pessoa
3,por_onde
3,por_escrito
3,por_aqui
3,perigosamente
3,pelo_contrário
3,para_além
3,pacificamente
3,outrora
3,no_que_se_refere
3,nessa_altura
3,nem_mesmo
3,naturalmente
3,na_medida_em_que
3,monetariamente
3,literalmente
3,juntamente
3,isto_é
3,inteiramente
3,ilegalmente
3,gratuitamente
3,francamente
3,extremamente
3,excessivamente
3,evidentemente
3,etc
3,em_troca
3,em_tese
3,em_segundo_lugar
3,em_público
3,em_princípio
3,em_primeiro_lugar
3,em_grande_parte
3,embora
3,de_vez_em_quando
3,designadamente
3,desde_já
3,desde_então
3,de_profissão
3,de_marca
3,de_madrugada
3,deliberadamente
3,de_graça
3,de_fundo
3,contra
3,constantemente
3,conjuntamente
3,com_efeito
3,baixo
3,assim_como
3,aproximadamente
3,ao_vivo
3,ao_fim_da_tarde
3,alegadamente
3,a_favor
2,vários
2,um_tanto
2,ultimamente
2,teoricamente
2,tampouco
2,surpreendentemente
2,supostamente
2,substancialmente
2,sistematicamente
2,sensivelmente
2,relativamente
2,razoavelmente
2,rápido
2,quer_dizer
2,quanto_mais
2,progressivamente
2,pouco_a_pouco
2,positivamente
2,porventura
2,por_unanimidade
2,por_trás
2,por_terra
2,por_pouco
2,por_conta
2,por_cima
2,por_baixo
2,perto
2,parte
2,parcialmente
2,para_onde
2,para_cima
2,oxalá
2,oportunamente
2,na_generalidade
2,momentaneamente
2,mesmo_que
2,meramente
2,mensalmente
2,mais_nada
2,logo_que
2,largamente
2,lamentavelmente
2,isoladamente
2,internacionalmente
2,integralmente
2,individualmente
2,indefinidamente
2,horizontalmente
2,globalmente
2,fundo
2,freneticamente
2,formalmente
2,foram
2,eternamente
2,estritamente
2,espontaneamente
2,especificamente
2,entrementes
2,em_suma
2,em_questão
2,em_flagrante
2,em_debate
2,em_conjunto
2,efetivamente
2,duramente
2,donde
2,dificilmente
2,de_vez
2,de_topo
2,de_tal_forma
2,de_súbito
2,de_raiz
2,de_preferência
2,de_prata
2,de_peso
2,de_perto
2,de_manhã
2,de_longe
2,de_direito
2,de_conta
2,decisivamente
2,corretamente
2,contrariamente
2,continuamente
2,concretamente
2,comparativamente
2,como_também
2,cientificamente
2,calmamente
2,a_tempo
2,assumidamente
2,às_avessas
2,a_posteriori
2,ao_menos
2,ao_longe
2,ao_contrário
2,ao_ar_livre
2,antecipadamente
2,alto
2,além
2,a_fundo
2,a_ferro_e_fogo
2,a_exemplo
2,administrativamente
2,abertamente
1,voluntariamente
1,visivelmente
1,visceralmente
1,vigorosamente
1,verdadeiro
1,verdadeiramente
1,verbalmente
1,velozmente
1,veementemente
1,vagamente
1,universalmente
1,unicamente
1,uma_vez_por_todas
1,um_ao_outro
1,ulteriormente
1,tranquilamente
1,toda_vez_que
1,tipicamente
1,tendencialmente
1,temporariamente
1,teimosamente
1,tecnologicamente
1,tardiamente
1,tão-só
1,tão-pouco
1,tão_logo
1,tanto_mais_quanto
1,tangencialmente
1,tal
1,supreendentemente
1,superiormente
1,subjectivamente
1,solidamente
1,sobremaneira
1,sinceramente
1,simultaneamente
1,sic
1,severamente
1,se_tanto
1,será
1,separadamente
1,sem_par
1,sem_conta
1,semanalmente
1,se_calhar
1,são
1,ruidosamente
1,rigorosamente
1,repetidamente
1,religiosamente
1,recorrentemente
1,recém-galardoar
1,quotidianamente
1,quem
1,quarta-feira
1,quão
1,quando_muito
1,qual
1,q.b
1,P.S.
1,próximo
1,provisoriamente
1,propositadamente
1,proporcionalmente
1,prontamente
1,privadamente
1,prioritariamente
1,primeiramente
1,pretensamente
1,presumivelmente
1,prematuramente
1,preferencialmente
1,predominantemente
1,precipitadamente
1,por_último
1,porta_a_porta
1,por_quê
1,por_ora
1,por_mar
1,por_isso
1,por_exclusão
1,por_excelência
1,por_conveniência
1,por_conseguinte
1,por_concurso
1,por_completo
1,por_assim_dizer
1,por_agora
1,por
1,pomposamente
1,pois_então
1,plenamente
1,pior
1,perpetuamente
1,periodicamente
1,perdidamente
1,pelos_vistos
1,pela_tangente
1,para_sempre
1,paradoxalmente
1,para_casa
1,para_caramba
1,para_a_direita
1,ou_melhor
1,ostensivamente
1,on_line
1,olimpicamente
1,obsessivamente
1,obrigatoriamente
1,objectivamente
1,nitidamente
1,negativamente
1,na_sua_maior_parte
1,não_obstante
1,na_melhor_das_hipóteses
1,na_íntegra
1,nada_mais_nada_menos
1,mortalmente
1,medianamente
1,marcadamente
1,mar_adentro
1,maldosamente
1,luxuosamente
1,longitudinalmente
1,logo_a_seguir
1,livremente
1,lindamente
1,liminarmente
1,ligeiramente
1,levemente
1,legalmente
1,irreversivelmente
1,irremediavelmente
1,ironicamente
1,invulgarmente
1,involuntariamente
1,invariavelmente
1,intimamente
1,internamente
1,interiormente
1,interinamente
1,intensamente
1,inteligentemente
1,instrumentalmente
1,in_natura
1,injustamente
1,ingenuamente
1,infinitamente
1,inesperadamente
1,inequivocamente
1,indiretamente
1,indirectamente
1,incrivelmente
1,incondicionalmente
1,inclusivamente
1,incessantemente
1,impunemente
1,implicitamente
1,imenso
1,humilhantemente
1,honrosamente
1,hoje_mesmo
1,hoje_de_manhã
1,historicamente
1,hilariantemente
1,habitualmente
1,gravemente
1,gradualmente
1,geneticamente
1,futuramente
1,fundamentalmente
1,fugazmente
1,frequentemente
1,frente_a_frente
1,forte
1,fomos
1,flagrantemente
1,fisicamente
1,financeiramente
1,fervorosamente
1,feio
1,fatalmente
1,extraordinariamente
1,extramuros
1,expressamente
1,explícito
1,explicitamente
1,exemplarmente
1,excepcionalmente
1,estatutariamente
1,especial
1,espantosamente
1,É_que
1,e_por_aí
1,enqanto
1,enfaticamente
1,energicamente
1,em_verdade
1,em_pé_de_igualdade
1,em_pé
1,em_massa
1,em_larga_escala
1,em_forma
1,em_força
1,em_dois_tempos
1,em_dinheiro
1,em_diante
1,em_cima
1,em_carne_e_osso
1,em_bloco
1,electronicamente
1,eis
1,efusivamente
1,efectivamente
1,economicamente
1,e_assim_por_diante
1,drasticamente
1,doppo
1,domingo
1,direito
1,diaforicamente
1,dia_e_noite
1,dia-a-dia
1,deveras
1,devagar
1,de_urgência
1,de_trás
1,de_surpresa
1,destestavelmente
1,desmedidamente
1,desinteressadamente
1,desesperadamente
1,de_seguida
1,desde_pequeno
1,desassombradamente
1,de_saída
1,de_repetição
1,de_rastos
1,de_quebra
1,de_qualquer_modo
1,de_qualquer_maneira
1,de_propósito
1,de_pé
1,de_outro_modo
1,de_outro_lado
1,de_noite
1,de_modo_algum
1,democraticamente
1,demasiadamente
1,demagogicamente
1,delicadamente
1,de_hoje_em_diante
1,de_fachada
1,de_estudo
1,de_estilo
1,de_dia
1,de_comprimento
1,de_cima
1,decerto
1,de_antemão
1,de_ali_para_diante
1,de_agora_em_diante
1,de_agora
1,de
1,da_ordem
1,daí_em_diante
1,cuidadosamente
1,cronologicamente
1,criticamente
1,criminalmente
1,consoante
1,consideravelmente
1,consequentemente
1,com_vontade
1,comumente
1,com_tempo
1,computadorizadamente
1,complementarmente
1,com_distinção
1,com_bons_olhos
1,com_antecedência
1,coincidentemente
1,clinicamente
1,clandestinamente
1,circunstancialmente
1,cerca
1,cautelosamente
1,categoricamente
1,casualmente
1,candidamente
1,cabalmente
1,bem_aceito
1,automaticamente
1,a_todo_o_pano
1,até_que_ponto
1,atentamente
1,até_então
1,assiduamente
1,às_mil_maravilhas
1,a_seu_modo
1,às_escondidas
1,a_sério
1,a_seguir
1,a_salvo
1,artificialmente
1,a_rigor
1,aqui_e_ali
1,aquém
1,a_propósito
1,a_priori
1,apressadamente
1,a_preceito
1,a_postos
1,após
1,apesar
1,a_pedido
1,a_par
1,ao_todo
1,aos_trancos_e_barrancos
1,aonde
1,ao_máximo
1,ao_invés
1,ao_fundo
1,ao_certo
1,ansiosamente
1,a_meu_ver
1,a_mal
1,algures
1,alegremente
1,al_dente
1,ainda_por_cima
1,ainda_bem
1,a_horas
1,agora_que
1,afora
1,à_flor_da_pele
1,afinal_de_contas
1,afetivamente
1,a_favor_ou_contra
1,à_espreita
1,a_eito
1,adiante
1,a_descoberto
1,adequadamente
1,a_custo
1,activamente
1,acriticamente
1,acrescidamente
1,açodadamente
1,acima
1,acidamente
1,a_céu_aberto
1,acerca
1,acentuadamente
1,abundantemente
1,a_breve_trecho
1,a_breve_prazo
1,a_bem_dizer
1,a
1,4h50
1,4h30
1,23h30
1,22h00
1,21h00
1,20h45
